MAC,Description,Serial,OSDComputerName,AssetTag
00:24:45:E1:58:378,Computer378,Serial378,Computer378,Asset-Tag378
00:24:45:E1:58:379,Computer379,Serial379,Computer379,Asset-Tag379
00:24:45:E1:58:380,Computer380,Serial380,Computer380,Asset-Tag380
00:24:45:E1:58:381,Computer381,Serial381,Computer381,Asset-Tag381
00:24:45:E1:58:382,Computer382,Serial382,Computer382,Asset-Tag382
00:24:45:E1:58:383,Computer383,Serial383,Computer383,Asset-Tag383
00:24:45:E1:58:384,Computer384,Serial384,Computer384,Asset-Tag384
00:24:45:E1:58:385,Computer385,Serial385,Computer385,Asset-Tag385
00:24:45:E1:58:386,Computer386,Serial386,Computer386,Asset-Tag386
00:24:45:E1:58:387,Computer387,Serial387,Computer387,Asset-Tag387
00:24:45:E1:58:388,Computer388,Serial388,Computer388,Asset-Tag388
00:24:45:E1:58:389,Computer389,Serial389,Computer389,Asset-Tag389
00:24:45:E1:58:390,Computer390,Serial390,Computer390,Asset-Tag390
00:24:45:E1:58:391,Computer391,Serial391,Computer391,Asset-Tag391
00:24:45:E1:58:392,Computer392,Serial392,Computer392,Asset-Tag392
00:24:45:E1:58:393,Computer393,Serial393,Computer393,Asset-Tag393
00:24:45:E1:58:394,Computer394,Serial394,Computer394,Asset-Tag394
00:24:45:E1:58:395,Computer395,Serial395,Computer395,Asset-Tag395
00:24:45:E1:58:396,Computer396,Serial396,Computer396,Asset-Tag396
00:24:45:E1:58:397,Computer397,Serial397,Computer397,Asset-Tag397
00:24:45:E1:58:398,Computer398,Serial398,Computer398,Asset-Tag398
00:24:45:E1:58:399,Computer399,Serial399,Computer399,Asset-Tag399
00:24:45:E1:58:400,Computer400,Serial400,Computer400,Asset-Tag400
00:24:45:E1:58:401,Computer401,Serial401,Computer401,Asset-Tag401
00:24:45:E1:58:402,Computer402,Serial402,Computer402,Asset-Tag402
00:24:45:E1:58:403,Computer403,Serial403,Computer403,Asset-Tag403
00:24:45:E1:58:404,Computer404,Serial404,Computer404,Asset-Tag404
00:24:45:E1:58:405,Computer405,Serial405,Computer405,Asset-Tag405
00:24:45:E1:58:406,Computer406,Serial406,Computer406,Asset-Tag406
00:24:45:E1:58:407,Computer407,Serial407,Computer407,Asset-Tag407
00:24:45:E1:58:408,Computer408,Serial408,Computer408,Asset-Tag408
00:24:45:E1:58:409,Computer409,Serial409,Computer409,Asset-Tag409
00:24:45:E1:58:410,Computer410,Serial410,Computer410,Asset-Tag410
00:24:45:E1:58:411,Computer411,Serial411,Computer411,Asset-Tag411
00:24:45:E1:58:412,Computer412,Serial412,Computer412,Asset-Tag412
00:24:45:E1:58:413,Computer413,Serial413,Computer413,Asset-Tag413
00:24:45:E1:58:414,Computer414,Serial414,Computer414,Asset-Tag414
00:24:45:E1:58:415,Computer415,Serial415,Computer415,Asset-Tag415
00:24:45:E1:58:416,Computer416,Serial416,Computer416,Asset-Tag416
00:24:45:E1:58:417,Computer417,Serial417,Computer417,Asset-Tag417
00:24:45:E1:58:418,Computer418,Serial418,Computer418,Asset-Tag418
00:24:45:E1:58:419,Computer419,Serial419,Computer419,Asset-Tag419
00:24:45:E1:58:420,Computer420,Serial420,Computer420,Asset-Tag420
00:24:45:E1:58:421,Computer421,Serial421,Computer421,Asset-Tag421
00:24:45:E1:58:422,Computer422,Serial422,Computer422,Asset-Tag422
00:24:45:E1:58:423,Computer423,Serial423,Computer423,Asset-Tag423
00:24:45:E1:58:424,Computer424,Serial424,Computer424,Asset-Tag424
00:24:45:E1:58:425,Computer425,Serial425,Computer425,Asset-Tag425
00:24:45:E1:58:426,Computer426,Serial426,Computer426,Asset-Tag426
00:24:45:E1:58:427,Computer427,Serial427,Computer427,Asset-Tag427
00:24:45:E1:58:428,Computer428,Serial428,Computer428,Asset-Tag428
00:24:45:E1:58:429,Computer429,Serial429,Computer429,Asset-Tag429
00:24:45:E1:58:430,Computer430,Serial430,Computer430,Asset-Tag430
00:24:45:E1:58:431,Computer431,Serial431,Computer431,Asset-Tag431
00:24:45:E1:58:432,Computer432,Serial432,Computer432,Asset-Tag432
00:24:45:E1:58:433,Computer433,Serial433,Computer433,Asset-Tag433
00:24:45:E1:58:434,Computer434,Serial434,Computer434,Asset-Tag434
00:24:45:E1:58:435,Computer435,Serial435,Computer435,Asset-Tag435
00:24:45:E1:58:436,Computer436,Serial436,Computer436,Asset-Tag436
00:24:45:E1:58:437,Computer437,Serial437,Computer437,Asset-Tag437
00:24:45:E1:58:438,Computer438,Serial438,Computer438,Asset-Tag438
00:24:45:E1:58:439,Computer439,Serial439,Computer439,Asset-Tag439
00:24:45:E1:58:440,Computer440,Serial440,Computer440,Asset-Tag440
00:24:45:E1:58:441,Computer441,Serial441,Computer441,Asset-Tag441
00:24:45:E1:58:442,Computer442,Serial442,Computer442,Asset-Tag442
00:24:45:E1:58:443,Computer443,Serial443,Computer443,Asset-Tag443
00:24:45:E1:58:444,Computer444,Serial444,Computer444,Asset-Tag444
00:24:45:E1:58:445,Computer445,Serial445,Computer445,Asset-Tag445
00:24:45:E1:58:446,Computer446,Serial446,Computer446,Asset-Tag446
00:24:45:E1:58:447,Computer447,Serial447,Computer447,Asset-Tag447
00:24:45:E1:58:448,Computer448,Serial448,Computer448,Asset-Tag448
00:24:45:E1:58:449,Computer449,Serial449,Computer449,Asset-Tag449
00:24:45:E1:58:450,Computer450,Serial450,Computer450,Asset-Tag450
00:24:45:E1:58:451,Computer451,Serial451,Computer451,Asset-Tag451
00:24:45:E1:58:452,Computer452,Serial452,Computer452,Asset-Tag452
00:24:45:E1:58:453,Computer453,Serial453,Computer453,Asset-Tag453
00:24:45:E1:58:454,Computer454,Serial454,Computer454,Asset-Tag454
00:24:45:E1:58:455,Computer455,Serial455,Computer455,Asset-Tag455
00:24:45:E1:58:456,Computer456,Serial456,Computer456,Asset-Tag456
00:24:45:E1:58:457,Computer457,Serial457,Computer457,Asset-Tag457
00:24:45:E1:58:458,Computer458,Serial458,Computer458,Asset-Tag458
00:24:45:E1:58:459,Computer459,Serial459,Computer459,Asset-Tag459
00:24:45:E1:58:460,Computer460,Serial460,Computer460,Asset-Tag460
00:24:45:E1:58:461,Computer461,Serial461,Computer461,Asset-Tag461
00:24:45:E1:58:462,Computer462,Serial462,Computer462,Asset-Tag462
00:24:45:E1:58:463,Computer463,Serial463,Computer463,Asset-Tag463
00:24:45:E1:58:464,Computer464,Serial464,Computer464,Asset-Tag464
00:24:45:E1:58:465,Computer465,Serial465,Computer465,Asset-Tag465
00:24:45:E1:58:466,Computer466,Serial466,Computer466,Asset-Tag466
00:24:45:E1:58:467,Computer467,Serial467,Computer467,Asset-Tag467
00:24:45:E1:58:468,Computer468,Serial468,Computer468,Asset-Tag468
00:24:45:E1:58:469,Computer469,Serial469,Computer469,Asset-Tag469
00:24:45:E1:58:470,Computer470,Serial470,Computer470,Asset-Tag470
00:24:45:E1:58:471,Computer471,Serial471,Computer471,Asset-Tag471
00:24:45:E1:58:472,Computer472,Serial472,Computer472,Asset-Tag472
00:24:45:E1:58:473,Computer473,Serial473,Computer473,Asset-Tag473
00:24:45:E1:58:474,Computer474,Serial474,Computer474,Asset-Tag474
00:24:45:E1:58:475,Computer475,Serial475,Computer475,Asset-Tag475
00:24:45:E1:58:476,Computer476,Serial476,Computer476,Asset-Tag476
00:24:45:E1:58:477,Computer477,Serial477,Computer477,Asset-Tag477
00:24:45:E1:58:478,Computer478,Serial478,Computer478,Asset-Tag478
00:24:45:E1:58:479,Computer479,Serial479,Computer479,Asset-Tag479
00:24:45:E1:58:480,Computer480,Serial480,Computer480,Asset-Tag480
00:24:45:E1:58:481,Computer481,Serial481,Computer481,Asset-Tag481
00:24:45:E1:58:482,Computer482,Serial482,Computer482,Asset-Tag482
00:24:45:E1:58:483,Computer483,Serial483,Computer483,Asset-Tag483
00:24:45:E1:58:484,Computer484,Serial484,Computer484,Asset-Tag484
00:24:45:E1:58:485,Computer485,Serial485,Computer485,Asset-Tag485
00:24:45:E1:58:486,Computer486,Serial486,Computer486,Asset-Tag486
00:24:45:E1:58:487,Computer487,Serial487,Computer487,Asset-Tag487
00:24:45:E1:58:488,Computer488,Serial488,Computer488,Asset-Tag488
00:24:45:E1:58:489,Computer489,Serial489,Computer489,Asset-Tag489
00:24:45:E1:58:490,Computer490,Serial490,Computer490,Asset-Tag490
00:24:45:E1:58:491,Computer491,Serial491,Computer491,Asset-Tag491
00:24:45:E1:58:492,Computer492,Serial492,Computer492,Asset-Tag492
00:24:45:E1:58:493,Computer493,Serial493,Computer493,Asset-Tag493
00:24:45:E1:58:494,Computer494,Serial494,Computer494,Asset-Tag494
00:24:45:E1:58:495,Computer495,Serial495,Computer495,Asset-Tag495
00:24:45:E1:58:496,Computer496,Serial496,Computer496,Asset-Tag496
00:24:45:E1:58:497,Computer497,Serial497,Computer497,Asset-Tag497
00:24:45:E1:58:498,Computer498,Serial498,Computer498,Asset-Tag498
00:24:45:E1:58:499,Computer499,Serial499,Computer499,Asset-Tag499
00:24:45:E1:58:500,Computer500,Serial500,Computer500,Asset-Tag500
00:24:45:E1:58:501,Computer501,Serial501,Computer501,Asset-Tag501
00:24:45:E1:58:502,Computer502,Serial502,Computer502,Asset-Tag502
00:24:45:E1:58:503,Computer503,Serial503,Computer503,Asset-Tag503
00:24:45:E1:58:504,Computer504,Serial504,Computer504,Asset-Tag504
00:24:45:E1:58:505,Computer505,Serial505,Computer505,Asset-Tag505
00:24:45:E1:58:506,Computer506,Serial506,Computer506,Asset-Tag506
00:24:45:E1:58:507,Computer507,Serial507,Computer507,Asset-Tag507
00:24:45:E1:58:508,Computer508,Serial508,Computer508,Asset-Tag508
00:24:45:E1:58:509,Computer509,Serial509,Computer509,Asset-Tag509
00:24:45:E1:58:510,Computer510,Serial510,Computer510,Asset-Tag510
00:24:45:E1:58:511,Computer511,Serial511,Computer511,Asset-Tag511
00:24:45:E1:58:512,Computer512,Serial512,Computer512,Asset-Tag512
00:24:45:E1:58:513,Computer513,Serial513,Computer513,Asset-Tag513
00:24:45:E1:58:514,Computer514,Serial514,Computer514,Asset-Tag514
00:24:45:E1:58:515,Computer515,Serial515,Computer515,Asset-Tag515
00:24:45:E1:58:516,Computer516,Serial516,Computer516,Asset-Tag516
00:24:45:E1:58:517,Computer517,Serial517,Computer517,Asset-Tag517
00:24:45:E1:58:518,Computer518,Serial518,Computer518,Asset-Tag518
00:24:45:E1:58:519,Computer519,Serial519,Computer519,Asset-Tag519
00:24:45:E1:58:520,Computer520,Serial520,Computer520,Asset-Tag520
00:24:45:E1:58:521,Computer521,Serial521,Computer521,Asset-Tag521
00:24:45:E1:58:522,Computer522,Serial522,Computer522,Asset-Tag522
00:24:45:E1:58:523,Computer523,Serial523,Computer523,Asset-Tag523
00:24:45:E1:58:524,Computer524,Serial524,Computer524,Asset-Tag524
00:24:45:E1:58:525,Computer525,Serial525,Computer525,Asset-Tag525
00:24:45:E1:58:526,Computer526,Serial526,Computer526,Asset-Tag526
00:24:45:E1:58:527,Computer527,Serial527,Computer527,Asset-Tag527
00:24:45:E1:58:528,Computer528,Serial528,Computer528,Asset-Tag528
00:24:45:E1:58:529,Computer529,Serial529,Computer529,Asset-Tag529
00:24:45:E1:58:530,Computer530,Serial530,Computer530,Asset-Tag530
00:24:45:E1:58:531,Computer531,Serial531,Computer531,Asset-Tag531
00:24:45:E1:58:532,Computer532,Serial532,Computer532,Asset-Tag532
00:24:45:E1:58:533,Computer533,Serial533,Computer533,Asset-Tag533
00:24:45:E1:58:534,Computer534,Serial534,Computer534,Asset-Tag534
00:24:45:E1:58:535,Computer535,Serial535,Computer535,Asset-Tag535
00:24:45:E1:58:536,Computer536,Serial536,Computer536,Asset-Tag536
00:24:45:E1:58:537,Computer537,Serial537,Computer537,Asset-Tag537
00:24:45:E1:58:538,Computer538,Serial538,Computer538,Asset-Tag538
00:24:45:E1:58:539,Computer539,Serial539,Computer539,Asset-Tag539
00:24:45:E1:58:540,Computer540,Serial540,Computer540,Asset-Tag540
00:24:45:E1:58:541,Computer541,Serial541,Computer541,Asset-Tag541
00:24:45:E1:58:542,Computer542,Serial542,Computer542,Asset-Tag542
00:24:45:E1:58:543,Computer543,Serial543,Computer543,Asset-Tag543
00:24:45:E1:58:544,Computer544,Serial544,Computer544,Asset-Tag544
00:24:45:E1:58:545,Computer545,Serial545,Computer545,Asset-Tag545
00:24:45:E1:58:546,Computer546,Serial546,Computer546,Asset-Tag546
00:24:45:E1:58:547,Computer547,Serial547,Computer547,Asset-Tag547
00:24:45:E1:58:548,Computer548,Serial548,Computer548,Asset-Tag548
00:24:45:E1:58:549,Computer549,Serial549,Computer549,Asset-Tag549
00:24:45:E1:58:550,Computer550,Serial550,Computer550,Asset-Tag550
00:24:45:E1:58:551,Computer551,Serial551,Computer551,Asset-Tag551
00:24:45:E1:58:552,Computer552,Serial552,Computer552,Asset-Tag552
00:24:45:E1:58:553,Computer553,Serial553,Computer553,Asset-Tag553
00:24:45:E1:58:554,Computer554,Serial554,Computer554,Asset-Tag554
00:24:45:E1:58:555,Computer555,Serial555,Computer555,Asset-Tag555
00:24:45:E1:58:556,Computer556,Serial556,Computer556,Asset-Tag556
00:24:45:E1:58:557,Computer557,Serial557,Computer557,Asset-Tag557
00:24:45:E1:58:558,Computer558,Serial558,Computer558,Asset-Tag558
00:24:45:E1:58:559,Computer559,Serial559,Computer559,Asset-Tag559
00:24:45:E1:58:560,Computer560,Serial560,Computer560,Asset-Tag560
00:24:45:E1:58:561,Computer561,Serial561,Computer561,Asset-Tag561
00:24:45:E1:58:562,Computer562,Serial562,Computer562,Asset-Tag562
00:24:45:E1:58:563,Computer563,Serial563,Computer563,Asset-Tag563
00:24:45:E1:58:564,Computer564,Serial564,Computer564,Asset-Tag564
00:24:45:E1:58:565,Computer565,Serial565,Computer565,Asset-Tag565
00:24:45:E1:58:566,Computer566,Serial566,Computer566,Asset-Tag566
00:24:45:E1:58:567,Computer567,Serial567,Computer567,Asset-Tag567
00:24:45:E1:58:568,Computer568,Serial568,Computer568,Asset-Tag568
00:24:45:E1:58:569,Computer569,Serial569,Computer569,Asset-Tag569
00:24:45:E1:58:570,Computer570,Serial570,Computer570,Asset-Tag570
00:24:45:E1:58:571,Computer571,Serial571,Computer571,Asset-Tag571
00:24:45:E1:58:572,Computer572,Serial572,Computer572,Asset-Tag572
00:24:45:E1:58:573,Computer573,Serial573,Computer573,Asset-Tag573
00:24:45:E1:58:574,Computer574,Serial574,Computer574,Asset-Tag574
00:24:45:E1:58:575,Computer575,Serial575,Computer575,Asset-Tag575
00:24:45:E1:58:576,Computer576,Serial576,Computer576,Asset-Tag576
00:24:45:E1:58:577,Computer577,Serial577,Computer577,Asset-Tag577
00:24:45:E1:58:578,Computer578,Serial578,Computer578,Asset-Tag578
00:24:45:E1:58:579,Computer579,Serial579,Computer579,Asset-Tag579
00:24:45:E1:58:580,Computer580,Serial580,Computer580,Asset-Tag580
00:24:45:E1:58:581,Computer581,Serial581,Computer581,Asset-Tag581
00:24:45:E1:58:582,Computer582,Serial582,Computer582,Asset-Tag582
00:24:45:E1:58:583,Computer583,Serial583,Computer583,Asset-Tag583
00:24:45:E1:58:584,Computer584,Serial584,Computer584,Asset-Tag584
00:24:45:E1:58:585,Computer585,Serial585,Computer585,Asset-Tag585
00:24:45:E1:58:586,Computer586,Serial586,Computer586,Asset-Tag586
00:24:45:E1:58:587,Computer587,Serial587,Computer587,Asset-Tag587
00:24:45:E1:58:588,Computer588,Serial588,Computer588,Asset-Tag588
00:24:45:E1:58:589,Computer589,Serial589,Computer589,Asset-Tag589
00:24:45:E1:58:590,Computer590,Serial590,Computer590,Asset-Tag590
00:24:45:E1:58:591,Computer591,Serial591,Computer591,Asset-Tag591
00:24:45:E1:58:592,Computer592,Serial592,Computer592,Asset-Tag592
00:24:45:E1:58:593,Computer593,Serial593,Computer593,Asset-Tag593
00:24:45:E1:58:594,Computer594,Serial594,Computer594,Asset-Tag594
00:24:45:E1:58:595,Computer595,Serial595,Computer595,Asset-Tag595
00:24:45:E1:58:596,Computer596,Serial596,Computer596,Asset-Tag596
00:24:45:E1:58:597,Computer597,Serial597,Computer597,Asset-Tag597
00:24:45:E1:58:598,Computer598,Serial598,Computer598,Asset-Tag598
00:24:45:E1:58:599,Computer599,Serial599,Computer599,Asset-Tag599
00:24:45:E1:58:600,Computer600,Serial600,Computer600,Asset-Tag600
00:24:45:E1:58:601,Computer601,Serial601,Computer601,Asset-Tag601
00:24:45:E1:58:602,Computer602,Serial602,Computer602,Asset-Tag602
00:24:45:E1:58:603,Computer603,Serial603,Computer603,Asset-Tag603
00:24:45:E1:58:604,Computer604,Serial604,Computer604,Asset-Tag604
00:24:45:E1:58:605,Computer605,Serial605,Computer605,Asset-Tag605
00:24:45:E1:58:606,Computer606,Serial606,Computer606,Asset-Tag606
00:24:45:E1:58:607,Computer607,Serial607,Computer607,Asset-Tag607
00:24:45:E1:58:608,Computer608,Serial608,Computer608,Asset-Tag608
00:24:45:E1:58:609,Computer609,Serial609,Computer609,Asset-Tag609
00:24:45:E1:58:610,Computer610,Serial610,Computer610,Asset-Tag610
00:24:45:E1:58:611,Computer611,Serial611,Computer611,Asset-Tag611
00:24:45:E1:58:612,Computer612,Serial612,Computer612,Asset-Tag612
00:24:45:E1:58:613,Computer613,Serial613,Computer613,Asset-Tag613
00:24:45:E1:58:614,Computer614,Serial614,Computer614,Asset-Tag614
00:24:45:E1:58:615,Computer615,Serial615,Computer615,Asset-Tag615
00:24:45:E1:58:616,Computer616,Serial616,Computer616,Asset-Tag616
00:24:45:E1:58:617,Computer617,Serial617,Computer617,Asset-Tag617
00:24:45:E1:58:618,Computer618,Serial618,Computer618,Asset-Tag618
00:24:45:E1:58:619,Computer619,Serial619,Computer619,Asset-Tag619
00:24:45:E1:58:620,Computer620,Serial620,Computer620,Asset-Tag620
00:24:45:E1:58:621,Computer621,Serial621,Computer621,Asset-Tag621
00:24:45:E1:58:622,Computer622,Serial622,Computer622,Asset-Tag622
00:24:45:E1:58:623,Computer623,Serial623,Computer623,Asset-Tag623
00:24:45:E1:58:624,Computer624,Serial624,Computer624,Asset-Tag624
00:24:45:E1:58:625,Computer625,Serial625,Computer625,Asset-Tag625
00:24:45:E1:58:626,Computer626,Serial626,Computer626,Asset-Tag626
00:24:45:E1:58:627,Computer627,Serial627,Computer627,Asset-Tag627
00:24:45:E1:58:628,Computer628,Serial628,Computer628,Asset-Tag628
00:24:45:E1:58:629,Computer629,Serial629,Computer629,Asset-Tag629
00:24:45:E1:58:630,Computer630,Serial630,Computer630,Asset-Tag630
00:24:45:E1:58:631,Computer631,Serial631,Computer631,Asset-Tag631
00:24:45:E1:58:632,Computer632,Serial632,Computer632,Asset-Tag632
00:24:45:E1:58:633,Computer633,Serial633,Computer633,Asset-Tag633
00:24:45:E1:58:634,Computer634,Serial634,Computer634,Asset-Tag634
00:24:45:E1:58:635,Computer635,Serial635,Computer635,Asset-Tag635
00:24:45:E1:58:636,Computer636,Serial636,Computer636,Asset-Tag636
00:24:45:E1:58:637,Computer637,Serial637,Computer637,Asset-Tag637
00:24:45:E1:58:638,Computer638,Serial638,Computer638,Asset-Tag638
00:24:45:E1:58:639,Computer639,Serial639,Computer639,Asset-Tag639
00:24:45:E1:58:640,Computer640,Serial640,Computer640,Asset-Tag640
00:24:45:E1:58:641,Computer641,Serial641,Computer641,Asset-Tag641
00:24:45:E1:58:642,Computer642,Serial642,Computer642,Asset-Tag642
00:24:45:E1:58:643,Computer643,Serial643,Computer643,Asset-Tag643
00:24:45:E1:58:644,Computer644,Serial644,Computer644,Asset-Tag644
00:24:45:E1:58:645,Computer645,Serial645,Computer645,Asset-Tag645
00:24:45:E1:58:646,Computer646,Serial646,Computer646,Asset-Tag646
00:24:45:E1:58:647,Computer647,Serial647,Computer647,Asset-Tag647
00:24:45:E1:58:648,Computer648,Serial648,Computer648,Asset-Tag648
00:24:45:E1:58:649,Computer649,Serial649,Computer649,Asset-Tag649
00:24:45:E1:58:650,Computer650,Serial650,Computer650,Asset-Tag650
00:24:45:E1:58:651,Computer651,Serial651,Computer651,Asset-Tag651
00:24:45:E1:58:652,Computer652,Serial652,Computer652,Asset-Tag652
00:24:45:E1:58:653,Computer653,Serial653,Computer653,Asset-Tag653
00:24:45:E1:58:654,Computer654,Serial654,Computer654,Asset-Tag654
00:24:45:E1:58:655,Computer655,Serial655,Computer655,Asset-Tag655
00:24:45:E1:58:656,Computer656,Serial656,Computer656,Asset-Tag656
00:24:45:E1:58:657,Computer657,Serial657,Computer657,Asset-Tag657
00:24:45:E1:58:658,Computer658,Serial658,Computer658,Asset-Tag658
00:24:45:E1:58:659,Computer659,Serial659,Computer659,Asset-Tag659
00:24:45:E1:58:660,Computer660,Serial660,Computer660,Asset-Tag660
00:24:45:E1:58:661,Computer661,Serial661,Computer661,Asset-Tag661
00:24:45:E1:58:662,Computer662,Serial662,Computer662,Asset-Tag662
00:24:45:E1:58:663,Computer663,Serial663,Computer663,Asset-Tag663
00:24:45:E1:58:664,Computer664,Serial664,Computer664,Asset-Tag664
00:24:45:E1:58:665,Computer665,Serial665,Computer665,Asset-Tag665
00:24:45:E1:58:666,Computer666,Serial666,Computer666,Asset-Tag666
00:24:45:E1:58:667,Computer667,Serial667,Computer667,Asset-Tag667
00:24:45:E1:58:668,Computer668,Serial668,Computer668,Asset-Tag668
00:24:45:E1:58:669,Computer669,Serial669,Computer669,Asset-Tag669
00:24:45:E1:58:670,Computer670,Serial670,Computer670,Asset-Tag670
00:24:45:E1:58:671,Computer671,Serial671,Computer671,Asset-Tag671
00:24:45:E1:58:672,Computer672,Serial672,Computer672,Asset-Tag672
00:24:45:E1:58:673,Computer673,Serial673,Computer673,Asset-Tag673
00:24:45:E1:58:674,Computer674,Serial674,Computer674,Asset-Tag674
00:24:45:E1:58:675,Computer675,Serial675,Computer675,Asset-Tag675
00:24:45:E1:58:676,Computer676,Serial676,Computer676,Asset-Tag676
